run_id,created_at,updated_at,status,system_type,scenario,root_step_id,user_id,tags
ea594376-ba11-4879-8abd-4558cd41b5ef,2026-01-29T10:30:03.661950+00:00,2026-01-29T10:30:10.359950+00:00,completed,other,data_backup_verify,5456ecc0-2ae2-432b-b477-22c4d07a0d5b,poc-user-03,"[""data_backup_verify"", ""openai"", ""generated""]"
9d5caf9d-1d5a-4e47-b83a-bd5be8ec9f0d,2026-02-01T13:23:15.661950+00:00,2026-02-01T13:23:23.127950+00:00,completed,other,proposal_generation,8a7cc981-39a0-48e6-abda-111fb59e5c57,poc-user-09,"[""proposal_generation"", ""openai"", ""generated""]"
5862f56a-79c1-4823-a8f8-3c93434d30a8,2026-01-31T14:07:58.661950+00:00,2026-01-31T14:08:01.975950+00:00,completed,mock,proposal_generation,3d0a2b7c-ec72-45f8-952c-e8f5614aac7c,poc-user-04,"[""proposal_generation"", ""mock"", ""generated""]"
9c64b768-ed7b-4385-9dce-ae172dc9a5ec,2026-02-01T12:45:46.661950+00:00,2026-02-01T12:45:54.862950+00:00,completed,other,hotel_reservation,5e0a86c1-afda-4796-bc01-fce922e9b2de,poc-user-03,"[""hotel_reservation"", ""openai"", ""generated""]"
fa54f2fa-aa6a-46d0-a2a6-c34bf98c4f06,2026-01-30T22:40:52.661950+00:00,2026-01-30T22:41:00.077950+00:00,completed,other,resume_screening,a87e921a-ca1a-4ea9-b137-4a14dfa12643,poc-user-08,"[""resume_screening"", ""openai"", ""generated""]"
3043d7cc-f64b-4cb0-96e1-8aadcbe8e6dc,2026-01-31T08:55:11.661950+00:00,2026-01-31T08:55:13.434950+00:00,completed,claude,slack_notification,1ad488df-e140-4562-925c-a2fc51caede2,poc-user-07,"[""slack_notification"", ""claude"", ""generated""]"
77666317-5dd8-4ad5-99d7-3cdcda848f3b,2026-01-28T16:41:59.661950+00:00,2026-01-28T16:42:08.254950+00:00,completed,other,api_documentation,1803c2ee-4cf2-4a1a-a3ba-04414bf27d07,poc-user-07,"[""api_documentation"", ""openai"", ""generated""]"
aaeca639-340b-414e-a165-f55b4bffbf94,2026-01-28T09:24:09.661950+00:00,2026-01-28T09:24:16.208950+00:00,completed,claude,schema_optimization,f24eca84-ec4f-45b7-8553-5e7eeef44a7e,poc-user-06,"[""schema_optimization"", ""claude"", ""generated""]"
47c04a66-9d14-4c30-adc8-e443b452390f,2026-01-31T15:59:16.661950+00:00,2026-01-31T15:59:23.974950+00:00,completed,mock,literature_review,b5a72f33-0e36-4e2a-92bc-e7ad0839c2dd,poc-user-09,"[""literature_review"", ""mock"", ""generated""]"
f2387311-edd9-4ba2-b3da-50b904f88ed2,2026-01-31T13:52:14.661950+00:00,2026-01-31T13:52:23.419950+00:00,completed,other,price_comparison,bcf18364-eb10-4336-b995-712beaf56c49,poc-user-03,"[""price_comparison"", ""openai"", ""generated""]"
6e6d7045-693b-4f05-942f-f5914275d15e,2026-01-31T11:44:06.661950+00:00,2026-01-31T11:44:18.558950+00:00,completed,other,travel_itinerary,75fc1e95-aed3-45dd-8daf-a5af41097599,poc-user-04,"[""travel_itinerary"", ""openai"", ""generated""]"
666e1c88-16b5-40ec-8635-022f98bd4931,2026-01-30T22:33:24.661950+00:00,2026-01-30T22:33:32.441950+00:00,failed,other,data_quality_audit,ba7839a1-4f21-4cdc-9d76-43de01039d0a,poc-user-08,"[""data_quality_audit"", ""openai"", ""generated""]"
42cd7fce-9238-4dce-9349-5d200a318a11,2026-01-28T21:00:22.661950+00:00,2026-01-28T21:00:29.674950+00:00,completed,claude,infra_monitoring,24a010f9-cca0-4ade-bcff-0cb06ddc3d19,poc-user-10,"[""infra_monitoring"", ""claude"", ""generated""]"
2423ac3b-2fd8-481b-909c-00aabe46c9b4,2026-01-31T17:21:18.661950+00:00,2026-01-31T17:21:30.361950+00:00,completed,openclaw,capacity_planning,0a1bb3c8-898d-41eb-84e7-ea2494cca7cd,poc-user-03,"[""capacity_planning"", ""openclaw"", ""generated""]"
639ce9f5-bacd-4630-920a-9e8f69fb6dc3,2026-01-28T11:18:25.661950+00:00,2026-01-28T11:18:28.451950+00:00,completed,mock,sentiment_analysis,78a610ac-788e-47e4-868a-76b12938cb71,poc-user-08,"[""sentiment_analysis"", ""mock"", ""generated""]"
1e4d3c1f-feef-4c2c-95f4-cb1b165d17cc,2026-01-28T05:46:06.661950+00:00,2026-01-28T05:46:12.069950+00:00,failed,openclaw,supply_chain_tracking,5ec119e6-ba71-4afe-ad33-c08f738b5c28,poc-user-10,"[""supply_chain_tracking"", ""openclaw"", ""generated""]"
62d9dc7d-0d5a-47c5-82af-40c1568e99a4,2026-01-30T17:30:13.661950+00:00,2026-01-30T17:30:22.241950+00:00,completed,openclaw,refund_processing,028caca7-bb01-4d1a-823b-65387bfb5f43,poc-user-07,"[""refund_processing"", ""openclaw"", ""generated""]"
bc4e51b3-4d41-45d8-91ff-da031aa095b8,2026-01-28T14:57:38.661950+00:00,2026-01-28T14:57:45.595950+00:00,completed,other,crm_data_enrichment,61905576-2a17-47bc-9234-c602a33f4605,poc-user-04,"[""crm_data_enrichment"", ""openai"", ""generated""]"
9a7dc714-e49c-4005-b0cd-1d0d909c04f7,2026-01-29T14:13:22.661950+00:00,2026-01-29T14:13:26.131950+00:00,completed,other,content_moderation,76509398-3c22-487d-8dcc-6e4e107a0467,poc-user-07,"[""content_moderation"", ""openai"", ""generated""]"
5c2c38cc-6a9d-4e7d-9fa2-92c1be52afe9,2026-01-28T17:06:05.661950+00:00,2026-01-28T17:06:26.015950+00:00,completed,openclaw,test_generation,1e3170ee-1ca3-4260-b053-77ef499580b3,poc-user-07,"[""test_generation"", ""openclaw"", ""generated""]"
2197dec5-879a-4d9e-94d1-f763fc61cd42,2026-01-31T02:01:09.661950+00:00,2026-01-31T02:01:24.538950+00:00,completed,openclaw,flight_booking,8542b42e-1622-40fb-ab8e-7061f49b9ada,poc-user-06,"[""flight_booking"", ""openclaw"", ""generated""]"
12160113-8117-49df-8843-ca57b779b444,2026-01-28T12:40:49.661950+00:00,2026-01-28T12:40:59.460950+00:00,completed,claude,code_review,3a696352-01b7-41fd-8ef7-f576f8c4742d,poc-user-04,"[""code_review"", ""claude"", ""generated""]"
4f6bd29c-4005-450e-b8ad-17670d2593ce,2026-01-28T12:31:40.661950+00:00,2026-01-28T12:31:45.934950+00:00,completed,other,sentiment_analysis,a7356721-5d32-4992-9b49-5b99573655e3,poc-user-03,"[""sentiment_analysis"", ""openai"", ""generated""]"
5ecceef8-3b59-405c-8678-49758a347ead,2026-01-28T19:01:20.661950+00:00,2026-01-28T19:01:27.531950+00:00,completed,claude,proposal_generation,79df5f57-a05f-4463-a857-a0c636e1abfe,poc-user-08,"[""proposal_generation"", ""claude"", ""generated""]"
1ba5742c-0066-4d15-a332-58f1105362f7,2026-01-30T14:38:24.661950+00:00,2026-01-30T14:38:36.766950+00:00,completed,other,literature_review,bc964b52-18b9-4782-8fab-399623ed4796,poc-user-04,"[""literature_review"", ""openai"", ""generated""]"
f7e3aebc-f991-44fd-bb16-71a102b3337e,2026-01-30T14:33:13.661950+00:00,2026-01-30T14:33:21.034950+00:00,completed,other,crm_data_enrichment,eed5fff9-7539-42cf-9d80-68a0d35ae787,poc-user-08,"[""crm_data_enrichment"", ""openai"", ""generated""]"
6fc7ed83-d08b-42a3-a5b8-ac845a4fbf7b,2026-01-28T19:58:33.661950+00:00,2026-01-28T19:58:43.466950+00:00,completed,other,financial_forecasting,a84d1338-9b69-4122-b47c-11fd7ea2b227,poc-user-03,"[""financial_forecasting"", ""openai"", ""generated""]"
b382dbf0-6cac-4a5b-9e66-883c28e03d05,2026-02-01T23:59:44.661950+00:00,2026-02-01T23:59:49.535950+00:00,completed,claude,ad_copy_writing,b52bba3a-ffe1-42f6-97be-38fe989dc18f,poc-user-05,"[""ad_copy_writing"", ""claude"", ""generated""]"
f2a12d2e-946c-4ada-81f4-6fa36ba8c297,2026-01-30T13:55:15.661950+00:00,2026-01-30T13:55:30.313950+00:00,completed,openclaw,code_debug,95a74bd6-c026-479d-bc4b-d35845a9cf51,poc-user-09,"[""code_debug"", ""openclaw"", ""generated""]"
07a30520-ab97-4cc9-bdd0-807155d7338b,2026-01-28T20:05:22.661950+00:00,2026-01-28T20:05:35.105950+00:00,completed,other,market_research,1013f6d6-30b1-4da3-85ad-45ceebccd3fb,poc-user-05,"[""market_research"", ""openai"", ""generated""]"
6f4bae9d-3033-4754-8aa8-4da3dd7c0eff,2026-01-29T11:18:45.661950+00:00,2026-01-29T11:18:50.865950+00:00,completed,other,email_drafting,18375c3c-7ca3-4e40-af9d-a44b64d1be43,poc-user-01,"[""email_drafting"", ""openai"", ""generated""]"
67d311d1-432c-47d0-97f6-eccd0e1b7a58,2026-01-29T13:10:48.661950+00:00,2026-01-29T13:10:55.608950+00:00,completed,other,resume_screening,b92e155a-9a3e-4d78-9c05-5bf014e2f66d,poc-user-04,"[""resume_screening"", ""openai"", ""generated""]"
f3d593a7-a9b6-4dea-8a8f-a1b9c807db7c,2026-01-30T09:05:12.661950+00:00,2026-01-30T09:05:19.823950+00:00,failed,other,onboarding_workflow,62bb981b-40ea-4e7f-9ae7-5b43b8c96d06,poc-user-02,"[""onboarding_workflow"", ""openai"", ""generated""]"
2d85cedd-7e44-4629-876b-1f644febef2e,2026-01-28T12:42:53.661950+00:00,2026-01-28T12:42:59.183950+00:00,completed,claude,form_extraction,ed25bb82-561b-4cbd-8577-0d6c7a103386,poc-user-07,"[""form_extraction"", ""claude"", ""generated""]"
cf3f8bd4-8e80-42cf-8a0f-7d7cd3dd6e93,2026-02-01T08:49:12.661950+00:00,2026-02-01T08:49:24.720950+00:00,completed,openclaw,log_analysis,6a50cb25-828b-4f98-8799-8026a3e2a968,poc-user-10,"[""log_analysis"", ""openclaw"", ""generated""]"
8c14047f-4805-4004-820f-1bcd364983c6,2026-02-02T13:36:56.661950+00:00,2026-02-02T13:37:10.760950+00:00,completed,other,data_analysis,148ac92a-6940-4f7c-81c5-d556d672f639,poc-user-05,"[""data_analysis"", ""openai"", ""generated""]"
ad87f543-2475-4f72-ac27-c82da95920c4,2026-02-01T14:12:07.661950+00:00,2026-02-01T14:12:23.806950+00:00,completed,openclaw,flight_booking,05ff6bd4-a233-4580-92a6-944589de3b48,poc-user-05,"[""flight_booking"", ""openclaw"", ""generated""]"
5230c159-304e-42f8-ada6-454a07c47425,2026-02-02T13:42:17.661950+00:00,2026-02-02T13:42:31.869950+00:00,completed,other,test_generation,d63f3d2b-5c22-4ebe-8d75-8204f6791e58,poc-user-10,"[""test_generation"", ""openai"", ""generated""]"
147b4643-33de-424d-9cae-2a9efbe9d03d,2026-01-31T17:42:19.661950+00:00,2026-01-31T17:42:31.267950+00:00,failed,other,etl_pipeline,86c6d9f3-660d-4e47-9e8b-7e9cfad7580e,poc-user-10,"[""etl_pipeline"", ""openai"", ""generated""]"
e237064a-b058-4408-a56a-eadb4429cf65,2026-01-29T12:23:38.661950+00:00,2026-01-29T12:23:44.344950+00:00,completed,other,expense_report,44d61e7d-a8a0-4bf4-9922-c23de5bbca34,poc-user-06,"[""expense_report"", ""openai"", ""generated""]"
30e87d2c-6609-4200-aaeb-e512e0e683f2,2026-02-01T08:13:36.661950+00:00,2026-02-01T08:13:40.120950+00:00,completed,claude,calendar_management,1e7e5590-c0a0-46a0-b6aa-894b857d046f,poc-user-03,"[""calendar_management"", ""claude"", ""generated""]"
b82a6c99-6e00-4972-b9b3-1d41188cc0bf,2026-02-02T14:54:33.661950+00:00,2026-02-02T14:54:36.425950+00:00,completed,mock,live_chat_handoff,0cc1a539-ae61-4cb4-b75b-23691192e36e,poc-user-07,"[""live_chat_handoff"", ""mock"", ""generated""]"
e979ca30-7eff-475b-ac00-b4ecd6e05407,2026-02-02T12:08:17.661950+00:00,2026-02-02T12:08:27.109950+00:00,completed,other,code_debug,eb22d8c7-7310-4e96-a762-3e17a462f728,poc-user-01,"[""code_debug"", ""openai"", ""generated""]"
bdd4b9af-e4e3-4873-85b1-c518fa31e2d1,2026-02-01T08:02:20.661950+00:00,2026-02-01T08:02:33.495950+00:00,completed,claude,data_analysis,2ddf155e-656b-4f3a-a592-b8f0781f1ab5,poc-user-09,"[""data_analysis"", ""claude"", ""generated""]"
a28b8903-9093-4664-a1cf-14e80f1e69c0,2026-01-29T11:52:50.661950+00:00,2026-01-29T11:52:56.819950+00:00,completed,claude,sql_query_generation,d2f65054-eb88-4405-9ba6-0a158d9d5453,poc-user-05,"[""sql_query_generation"", ""claude"", ""generated""]"
00058855-55fc-49b8-b7ad-7cd12bead70c,2026-01-29T11:53:39.661950+00:00,2026-01-29T11:53:56.731950+00:00,completed,openclaw,database_migration,aa0e7a16-787e-43e9-a7d0-cf3201aee13a,poc-user-05,"[""database_migration"", ""openclaw"", ""generated""]"
66bfe0d8-3489-4385-add9-2a0ddb74fe11,2026-01-29T10:42:20.661950+00:00,2026-01-29T10:42:31.997950+00:00,completed,openclaw,hotel_reservation,e7b7fc68-be73-4ddb-b70d-472921ddb063,poc-user-03,"[""hotel_reservation"", ""openclaw"", ""generated""]"
bfffec80-8fd7-4932-b2e0-6e5b9e308e6d,2026-02-02T10:35:45.661950+00:00,2026-02-02T10:35:56.577950+00:00,completed,openclaw,performance_review,e8a3d223-b614-4eda-ad2b-67be57752192,poc-user-05,"[""performance_review"", ""openclaw"", ""generated""]"
db2e3e2b-9f8d-4501-8437-b63bfb458b43,2026-01-31T03:59:09.661950+00:00,2026-01-31T03:59:21.225950+00:00,failed,openclaw,data_quality_audit,23b5810e-0c87-48de-ab0a-44da1b6a0df2,poc-user-06,"[""data_quality_audit"", ""openclaw"", ""generated""]"
53010beb-5841-4a83-9017-793a485a0e03,2026-01-30T12:56:26.661950+00:00,2026-01-30T12:56:38.561950+00:00,completed,openclaw,api_documentation,694eb5af-f87d-46b6-bcd7-d3bfb4ff178f,poc-user-01,"[""api_documentation"", ""openclaw"", ""generated""]"
9c14b633-f926-4679-abfc-2abcab67cf4d,2026-01-31T17:45:59.661950+00:00,2026-01-31T17:46:08.337950+00:00,completed,claude,budget_optimization,ec43a22e-44dc-4aea-9be2-8eb8c24cd85f,poc-user-10,"[""budget_optimization"", ""claude"", ""generated""]"
cafb8b6b-2542-4316-8b37-0498d7690e83,2026-01-29T08:00:37.661950+00:00,2026-01-29T08:00:39.472950+00:00,completed,mock,webhook_processor,9d22219f-c02a-4b24-b4c2-d640af55f2d2,poc-user-10,"[""webhook_processor"", ""mock"", ""generated""]"
d08b5e24-7ab6-425f-a3ab-e3b9a5135d52,2026-01-31T08:18:17.661950+00:00,2026-01-31T08:18:29.438950+00:00,completed,other,security_scan,7c2b342c-c619-4515-ab57-2b0d3e2abb4f,poc-user-08,"[""security_scan"", ""openai"", ""generated""]"
5f8a8a87-ade8-4ac6-91c4-7f16f686087d,2026-01-31T16:07:22.661950+00:00,2026-01-31T16:07:32.315950+00:00,completed,other,etl_pipeline,28f0fbb2-47e6-4b58-b72f-f765cdb0d614,poc-user-05,"[""etl_pipeline"", ""openai"", ""generated""]"
189ffe79-cb1a-4bf4-9a24-40ba859e7334,2026-01-30T16:18:08.661950+00:00,2026-01-30T16:18:13.649950+00:00,completed,other,sentiment_analysis,cb02399b-d28d-4ce8-ac5a-f2e4efd9e530,poc-user-10,"[""sentiment_analysis"", ""openai"", ""generated""]"
f817f941-1c8b-4fdf-9e9d-c9a68a2b251c,2026-01-31T06:07:56.661950+00:00,2026-01-31T06:07:58.657950+00:00,completed,other,text_classification,7ef94a8c-18e6-4d9c-ba0f-97dea457d358,poc-user-01,"[""text_classification"", ""openai"", ""generated""]"
afca3c4d-3442-45cf-9fba-744caf7ba8ce,2026-01-31T15:26:25.661950+00:00,2026-01-31T15:26:33.978950+00:00,completed,other,log_analysis,ff8b2520-1d96-4958-9c51-b3854b40ebe8,poc-user-02,"[""log_analysis"", ""openai"", ""generated""]"
0bec3c74-39b0-411a-89be-2c1b23a0e0e2,2026-01-30T11:12:10.661950+00:00,2026-01-30T11:12:18.751950+00:00,completed,openclaw,pdf_generation,4d4cb455-f772-4dc1-95fb-40f706e8d7f8,poc-user-02,"[""pdf_generation"", ""openclaw"", ""generated""]"
a1073e30-c59c-4afd-9599-50dd9b97212a,2026-02-01T07:47:56.661950+00:00,2026-02-01T07:48:01.954950+00:00,completed,openclaw,social_media_posting,ecd44999-bd4d-450a-91e0-a46a0a20db4f,poc-user-04,"[""social_media_posting"", ""openclaw"", ""generated""]"
2287edac-e3ed-45eb-a647-e0969c852709,2026-02-01T10:44:34.661950+00:00,2026-02-01T10:44:40.783950+00:00,completed,mock,contract_review,f71a40ab-9b6d-4b5f-8f79-29e21e8b8494,poc-user-05,"[""contract_review"", ""mock"", ""generated""]"
69871dce-a642-41dd-9f30-f544e44cba57,2026-02-02T13:41:15.661950+00:00,2026-02-02T13:41:24.054950+00:00,completed,openclaw,sentiment_analysis,9378222e-45f6-4ea5-9f9e-1a9fa95b71b0,poc-user-02,"[""sentiment_analysis"", ""openclaw"", ""generated""]"
22e3a4bf-f745-43d2-aaa9-2e28dad2fec3,2026-01-31T13:39:56.661950+00:00,2026-01-31T13:40:02.899950+00:00,completed,other,resume_screening,ebeea731-353e-4a89-bd01-fd66502fa449,poc-user-01,"[""resume_screening"", ""openai"", ""generated""]"
cd7d919a-de6d-4ad3-9b1c-69f99600ca46,2026-01-29T11:35:56.661950+00:00,2026-01-29T11:36:07.989950+00:00,completed,openclaw,data_quality_audit,7d90eacc-f25e-44bb-8181-8fb25419f027,poc-user-10,"[""data_quality_audit"", ""openclaw"", ""generated""]"
2728ee3e-d109-401e-af5d-c5985ad6790c,2026-02-01T19:20:04.661950+00:00,2026-02-01T19:20:09.391950+00:00,completed,claude,email_drafting,a5ef8656-2a62-40f7-ab16-a8379aab51b5,poc-user-01,"[""email_drafting"", ""claude"", ""generated""]"
493e1dab-1b57-4ed9-bff3-d349555ccd86,2026-01-31T16:13:39.661950+00:00,2026-01-31T16:13:43.483950+00:00,completed,mock,supply_chain_tracking,b6abdd1a-a93c-4917-8cb5-36085105b7ce,poc-user-08,"[""supply_chain_tracking"", ""mock"", ""generated""]"
1a0faecb-e410-49b2-8344-35663954cdf1,2026-02-02T17:02:23.661950+00:00,2026-02-02T17:02:26.244950+00:00,completed,other,simple_lookup,c42f74d9-c2a3-4c61-8b75-4bba64eff4b6,poc-user-10,"[""simple_lookup"", ""openai"", ""generated""]"
f2abe078-f9f0-49ab-b274-dd17ab7e8146,2026-01-31T19:10:57.661950+00:00,2026-01-31T19:11:10.804950+00:00,failed,openclaw,incident_response,74508072-6426-4262-b692-4cbe81f2746a,poc-user-03,"[""incident_response"", ""openclaw"", ""generated""]"
133f123d-3efe-4c1f-9c9a-3fe1df5d17fb,2026-01-31T12:56:46.661950+00:00,2026-01-31T12:57:01.899950+00:00,failed,openclaw,database_migration,9968ad6c-35d0-4da4-84d5-77fdead56816,poc-user-09,"[""database_migration"", ""openclaw"", ""generated""]"
d9fe6a87-b5c3-46bf-8771-36b7913ae704,2026-01-29T13:13:16.661950+00:00,2026-01-29T13:13:29.820950+00:00,completed,other,literature_review,75be8383-3e25-492e-8fe1-01d8ae45e3bd,poc-user-04,"[""literature_review"", ""openai"", ""generated""]"
9a04bcdd-c0ef-4321-943b-e6b423b7e38c,2026-02-02T10:43:25.661950+00:00,2026-02-02T10:43:31.276950+00:00,completed,other,ad_copy_writing,7f9ff13e-9913-4de0-a1df-e636f1795b3c,poc-user-03,"[""ad_copy_writing"", ""openai"", ""generated""]"
0cb5de7b-3998-48e3-9771-c908f110af5c,2026-01-31T10:11:15.661950+00:00,2026-01-31T10:11:22.373950+00:00,completed,claude,meeting_summarization,7f8a2ac6-6a8e-4191-aa0e-6bc3c543e71c,poc-user-06,"[""meeting_summarization"", ""claude"", ""generated""]"
2e49df4b-527f-4e90-a379-f3b9436c5826,2026-01-30T19:11:49.661950+00:00,2026-01-30T19:12:01.177950+00:00,completed,other,travel_itinerary,5f38b1bd-bfe1-4fa3-97ef-283ec3366bf0,poc-user-01,"[""travel_itinerary"", ""openai"", ""generated""]"
fb818319-f553-484a-96d5-83e9f126cef3,2026-02-01T17:19:27.661950+00:00,2026-02-01T17:19:37.682950+00:00,completed,other,financial_forecasting,7ec5ad96-55b4-4f38-96c9-92f1317ea0c0,poc-user-08,"[""financial_forecasting"", ""openai"", ""generated""]"
b69a745a-3c3c-474a-84eb-a0d1e25be69a,2026-01-31T12:43:18.661950+00:00,2026-01-31T12:43:23.983950+00:00,completed,other,ad_copy_writing,d4139a0a-2114-4348-8663-2794ef842c7c,poc-user-01,"[""ad_copy_writing"", ""openai"", ""generated""]"
85afb635-e261-4834-bfd2-fe3f4b50d47f,2026-02-02T13:46:05.661950+00:00,2026-02-02T13:46:18.079950+00:00,completed,claude,test_generation,353ff649-4223-4e29-84cc-a03a8915b94c,poc-user-01,"[""test_generation"", ""claude"", ""generated""]"
30bc6a98-51b6-4d3f-a1ec-c7bdf76a87b1,2026-02-02T15:17:17.661950+00:00,2026-02-02T15:17:24.589950+00:00,completed,other,car_rental,324bdb52-67be-4602-9fe0-8892c7de18da,poc-user-07,"[""car_rental"", ""openai"", ""generated""]"
dd179a44-7f9c-4003-897e-8d1d601bac87,2026-02-02T14:22:05.661950+00:00,2026-02-02T14:22:15.133950+00:00,completed,claude,code_debug,3c2d4e30-5ab8-449c-95b2-74ecaa09475f,poc-user-06,"[""code_debug"", ""claude"", ""generated""]"
8b67d571-8971-4c77-b8ca-2feb8c00604a,2026-02-02T09:25:31.661950+00:00,2026-02-02T09:25:39.397950+00:00,completed,other,price_comparison,f00dbf20-6305-42b7-86bd-94ede6176022,poc-user-03,"[""price_comparison"", ""openai"", ""generated""]"
369eb376-d09c-48cd-ae7f-5d1d664f97d1,2026-01-30T21:01:47.661950+00:00,2026-01-30T21:01:50.156950+00:00,completed,other,simple_lookup,461f095b-8d81-4bf0-a491-4f278dd2d04b,poc-user-04,"[""simple_lookup"", ""openai"", ""generated""]"
63648056-bbdf-4184-8120-240d3c1f9cc9,2026-01-31T15:28:15.661950+00:00,2026-01-31T15:28:22.389950+00:00,completed,other,inventory_management,8fc88bb9-9696-48d4-a5a4-ddab6684d75f,poc-user-01,"[""inventory_management"", ""openai"", ""generated""]"
53fd5fe1-aa69-49d7-abc6-05e189bf30c4,2026-01-30T11:45:59.661950+00:00,2026-01-30T11:46:07.352950+00:00,completed,other,fraud_detection,03caca3d-48cc-4f21-8a74-62beada36f0a,poc-user-06,"[""fraud_detection"", ""openai"", ""generated""]"
3439f598-d57f-4a2e-a4a8-82b47346b51f,2026-02-01T21:10:36.661950+00:00,2026-02-01T21:10:43.428950+00:00,completed,other,resume_screening,95f90c08-b5a2-45d7-abb3-b6f924f6acce,poc-user-08,"[""resume_screening"", ""openai"", ""generated""]"
5877d7c9-a11a-4e9d-a431-b89eb834c5c2,2026-02-02T08:57:24.661950+00:00,2026-02-02T08:57:30.308950+00:00,completed,openclaw,calendar_management,c9a8d50c-26b6-47b8-aeb7-931bc824c697,poc-user-09,"[""calendar_management"", ""openclaw"", ""generated""]"
9e585e3f-906c-4fa4-9b05-00f11bf3fabe,2026-01-30T21:03:28.661950+00:00,2026-01-30T21:03:38.539950+00:00,completed,openclaw,price_comparison,0a9c4007-a97e-4b65-9c00-2fa29d77b28b,poc-user-02,"[""price_comparison"", ""openclaw"", ""generated""]"
c4aa6695-ecc1-45f1-8033-57b4af7da4f0,2026-02-02T05:12:06.661950+00:00,2026-02-02T05:12:14.234950+00:00,completed,claude,api_documentation,3beeb131-5c54-4972-a329-f30efe222f32,poc-user-08,"[""api_documentation"", ""claude"", ""generated""]"
877ccb98-5bdd-4a0b-aeee-da881d59940e,2026-02-02T00:57:32.661950+00:00,2026-02-02T00:57:34.420950+00:00,completed,claude,slack_notification,7711dcf0-237f-492d-ad2c-27b7662bf156,poc-user-10,"[""slack_notification"", ""claude"", ""generated""]"
1eb1fe35-b4fd-4036-9b52-14b3bf527305,2026-01-31T09:25:50.661950+00:00,2026-01-31T09:26:02.114950+00:00,completed,openclaw,log_analysis,0ef40ed2-556e-43b9-a549-e686ef003daa,poc-user-03,"[""log_analysis"", ""openclaw"", ""generated""]"
d86630cd-45e6-441f-8997-2755baaab2c1,2026-01-30T17:12:13.661950+00:00,2026-01-30T17:12:20.079950+00:00,completed,mock,contract_review,552d42f0-5be7-4177-af2a-c9e36eaeb425,poc-user-06,"[""contract_review"", ""mock"", ""generated""]"
d2706004-72c2-4c25-9e4c-847a6ba464fd,2026-01-31T19:37:19.661950+00:00,2026-01-31T19:37:22.432950+00:00,completed,mock,tax_calculation,e7f40833-ae9b-4d53-96aa-da42d5059a84,poc-user-01,"[""tax_calculation"", ""mock"", ""generated""]"
9a2c4c5a-c151-42bf-bb51-03d019da77bb,2026-02-02T11:31:51.661950+00:00,2026-02-02T11:31:56.812950+00:00,completed,claude,tax_calculation,26537647-1acb-4790-ac69-b9bafa26d37b,poc-user-07,"[""tax_calculation"", ""claude"", ""generated""]"
394cbff4-401e-4ef1-ab57-749db23d8117,2026-02-02T19:47:09.661950+00:00,2026-02-02T19:47:20.391950+00:00,completed,openclaw,supply_chain_tracking,be0bd164-9ef4-4bd8-80cd-c7dc015d711d,poc-user-04,"[""supply_chain_tracking"", ""openclaw"", ""generated""]"
905dbf39-f192-4001-9134-b5442e74be0a,2026-01-30T13:54:02.661950+00:00,2026-01-30T13:54:16.664950+00:00,completed,other,test_generation,ebfbd773-7b96-49e3-85fe-4a86c7725734,poc-user-09,"[""test_generation"", ""openai"", ""generated""]"
b7ebabd1-a262-43cc-8db1-cdbcba95a99a,2026-01-30T20:47:38.661950+00:00,2026-01-30T20:47:45.446950+00:00,completed,claude,sql_query_generation,1b53975d-ee2c-4c18-a558-1761c807983e,poc-user-03,"[""sql_query_generation"", ""claude"", ""generated""]"
8f30657b-dc0b-459a-b8e4-119fafdece23,2026-02-03T08:44:30.661950+00:00,2026-02-03T08:44:44.521950+00:00,completed,other,data_analysis,301f1771-d250-4e24-8d5a-991d6290d753,poc-user-07,"[""data_analysis"", ""openai"", ""generated""]"
cf784468-b585-43c1-851e-d8112c0a91ef,2026-01-31T08:00:22.661950+00:00,2026-01-31T08:00:27.922950+00:00,failed,openclaw,calendar_management,d82e1036-f7b0-4d5b-9543-8d63d0c12552,poc-user-07,"[""calendar_management"", ""openclaw"", ""generated""]"
5fef132f-26f2-4c51-9dce-f9509f13901a,2026-01-31T09:11:46.661950+00:00,2026-01-31T09:12:00.557950+00:00,completed,other,dependency_upgrade,51b399f8-3939-454c-8988-497be5e08bf0,poc-user-10,"[""dependency_upgrade"", ""openai"", ""generated""]"
3ec90a79-8ed3-4f72-a919-197c464815dc,2026-02-02T14:34:28.661950+00:00,2026-02-02T14:34:39.384950+00:00,completed,other,database_migration,a80025cb-4726-48ac-9fde-a4360078dd98,poc-user-02,"[""database_migration"", ""openai"", ""generated""]"
8034b31d-9e83-433f-a09a-c26f15691fd4,2026-01-31T11:56:32.661950+00:00,2026-01-31T11:56:35.722950+00:00,completed,mock,knowledge_base_update,d8b8d4c3-0a8e-444b-a349-83643b70150b,poc-user-05,"[""knowledge_base_update"", ""mock"", ""generated""]"
733074be-8b22-4a69-a650-8cdca8c3eb7f,2026-02-01T11:33:26.661950+00:00,2026-02-01T11:33:35.952950+00:00,completed,claude,financial_forecasting,c1c1432f-f1a8-461f-96a1-14bcc8cf5eba,poc-user-07,"[""financial_forecasting"", ""claude"", ""generated""]"
